,importance
region_pittsburgh,9.153111864224073e-06
odometerpertype,0.004845859749145591
region_new york city,7.750200037293098e-09
state_nj,0.00011541039030979472
manufacturer_type_chevrolet_SUV,7.760551075769451e-05
paint_color_silver,9.520107682925438e-05
type_size_coupe_4,2.7727516824782583e-06
title_status_rebuilt,0.00021722129701215454
state_il,6.329481076114418e-05
paint_color_blue,0.00041414743994467825
is_automatic,2.6580179027901885e-05
is_gas,6.16629567494753e-05
type_size_hatchback_3,6.649829798900664e-06
type_size_SUV_4,7.695986115940912e-05
manufacturer_ram,0.00013616099209719235
manufacturer_type_hyundai_sedan,2.0480552408663755e-05
manufacturer_hyundai,1.7480448843060215e-05
yearperdrive,0.0028483372234374992
type_coupe,6.966719935286303e-05
region_rochester,5.808974775589615e-05
condition_good,9.464201017411744e-05
state_ca,2.2150083378136287e-05
odometer-inverse,0.003062494057946827
manufacturer_jeep,5.99530368216028e-05
type_hatchback,1.5532879550916867e-05
type_size_SUV_3,7.350589724824941e-05
type_size_sedan_2,0.00013856593287458902
title_status_score,0.0006207109347011017
paint_color_red,4.493627517615506e-06
condition_score,0.004808662604149042
manufacturer_type_ford_pickup,1.8106983268983967e-05
manufacturer_subaru,4.798463690941501e-05
type_sedan,0.00022240504231903213
paint_color_brown,1.1770451763482015e-05
is_rebuilt,0.00012174528697092568
manufacturer_type_bmw_sedan,1.2643230891132284e-05
yearpertransmission,0.0014604260541160046
manufacturer_type_ford_SUV,0.00010352409995406653
state_wi,1.1667576218510334e-06
region_las vegas,1.1791560380058907e-05
paint_color_green,0.002564545466396624
manufacturer_type_bmw_SUV,7.42759370819801e-06
drive_rwd,4.352447483091382e-06
yearpermanufacturer,0.003107463134072614
odometer,0.0026117957718530325
state_fl,8.127082013674155e-05
type_size_mini-van_4,2.234444869797514e-06
log-odmeter,0.0014374742816066928
manufacturer_kia,1.8435860348851862e-05
is_sedan,0.00013522643875107931
state_ga,4.460092946217964e-06
odometerpertransmission,0.0017316460004418418
type_size_truck_3,3.7177521603481978e-06
manufacturer_type_buick_SUV,1.3844503002791164e-05
type_pickup,5.762872895630211e-05
manufacturer_bmw,9.267927822764754e-05
type_size_coupe_3,5.336626218954699e-05
odometerperdrive,0.0029921597549493507
drive_fwd,0.0007773482916517555
type_SUV,0.0003846950212696848
transmission_manual,9.717607745493573e-05
manufacturer_type_honda_SUV,2.0890055202893443e-05
region_norfolk / hampton roads,4.220304335889047e-06
yearpertype,0.003129928181946661
state_ny,0.00010617159426291878
condition_fair,0.0022802263779929527
type_size_pickup_4,3.13402231955362e-05
type_mini-van,1.4832215172996821e-05
manufacturer_type_honda_sedan,4.285795760583522e-05
state_or,6.562648504071511e-06
manufacturer_type_audi_sedan,5.204386634566349e-06
