,importance
state_nj,0.00015117996423220925
manufacturer_type_chevrolet_SUV,2.7310771664929012e-05
paint_color_silver,9.407069270862519e-05
type_size_coupe_4,6.300603967229756e-05
title_status_rebuilt,0.00014178312918912417
state_il,2.7392516617368023e-05
paint_color_blue,0.0002789302554049647
is_automatic,1.2224348183599815e-05
is_gas,0.0001354421422261011
type_size_hatchback_3,9.869172789556124e-06
type_size_SUV_4,9.387492354832883e-05
manufacturer_ram,0.00014839739321397802
manufacturer_type_hyundai_sedan,1.5330045796901892e-05
manufacturer_hyundai,2.6046164570525665e-05
yearperdrive,0.002256500120023882
type_coupe,3.963949124678387e-05
region_rochester,1.1484136551928592e-05
condition_good,8.83500902802304e-05
state_ca,5.2324767520723486e-05
odometer-inverse,0.003109308508559662
manufacturer_jeep,6.545644160223241e-05
type_hatchback,1.141679514160554e-05
type_size_SUV_3,6.05858076498972e-05
type_size_sedan_2,0.0001198475694902338
title_status_score,0.00046894679142694127
paint_color_red,5.444020680811512e-06
condition_score,0.003723799888489498
manufacturer_type_ford_pickup,4.103035254665599e-06
manufacturer_subaru,4.5692639225956844e-05
type_sedan,0.00014640538083799998
paint_color_brown,9.38994517427072e-06
is_rebuilt,7.513934614559645e-05
manufacturer_type_bmw_sedan,2.10045244575241e-05
yearpertransmission,0.0011892290523577926
manufacturer_type_ford_SUV,0.00010409567966828195
state_wi,3.658960211039286e-06
region_las vegas,6.693095946669336e-06
paint_color_green,0.0021549107566297306
manufacturer_type_bmw_SUV,1.8329843771786036e-05
drive_rwd,6.108095988888174e-06
yearpermanufacturer,0.0028060647970249456
odometer,0.002249469912246951
state_fl,6.055431550910928e-06
type_size_mini-van_4,1.3495756685522053e-06
log-odmeter,0.001323587782587058
manufacturer_kia,2.1799252505283473e-05
is_sedan,9.015886618207161e-05
state_ga,6.646368487239762e-06
odometerpertransmission,0.0013864206615098467
type_size_truck_3,2.0691717782517216e-06
manufacturer_type_buick_SUV,9.703551579587355e-06
type_pickup,1.6974400779888013e-05
manufacturer_bmw,7.614822883805772e-06
type_size_coupe_3,2.3752675556432123e-06
odometerperdrive,0.00305788399880425
drive_fwd,0.0007246482568608603
type_SUV,0.00021362237379807307
transmission_manual,7.741918824330686e-05
manufacturer_type_honda_SUV,1.4117406531760635e-05
region_norfolk / hampton roads,4.848270838964108e-06
yearpertype,0.00293667525138703
state_ny,6.399710584678239e-05
condition_fair,0.0016345738590025066
type_size_pickup_4,1.4795012661842342e-05
type_mini-van,2.495372960653608e-05
manufacturer_type_honda_sedan,2.3602940611974765e-05
state_or,1.9326792293043737e-06
manufacturer_type_audi_sedan,7.248673706161668e-06
