,importance
type_size_sedan_3,0.00016465289381528692
manufacturer_type_buick_sedan,3.89044197390831e-06
yearperfuel,0.0038334895210709874
type_size_coupe_3,0.00023860988759594193
state_tx,6.275910298825238e-05
manufacturer_type_ford_truck,5.133746703478437e-05
manufacturer_type_ford_van,6.523792002610662e-06
manufacturer_type_chevrolet_coupe,1.4496085057658092e-05
type_mini-van,0.00017329017030931482
condition_fair,0.003918882266951584
type_truck,0.00011656506855217685
type_size_pickup_4,3.3762558047101265e-05
manufacturer_honda,0.00028840702699284293
manufacturer_jeep,1.889372198604633e-05
type_size_coupe_2,3.059666497051694e-05
yearpertype,0.005722769131523364
odometerpermanufacturer,0.00476090138863583
"region_washington, dc",0.00011692750810965435
type_size_truck_4,0.00014681754156953275
manufacturer_subaru,0.00012448249322716265
manufacturer_dodge,1.409458330670077e-05
manufacturer_type_volkswagen_sedan,6.457031089723841e-05
manufacturer_type_hyundai_sedan,0.0004219485506240517
condition_salvage,3.0141790027471416e-05
type_hatchback,0.00019153929996917896
type_size_sedan_2,0.00048519883267772457
type_convertible,0.0001305006626495242
state_va,1.7019388536709812e-05
odometerperdrive,0.005129155369552052
region_tucson,3.7765779126175403e-07
manufacturer_mercury,0.0002051756823604478
state_pa,0.0002420707698007618
region_richmond,1.3307560273290164e-05
manufacturer_type_nissan_sedan,4.3305337577237424e-05
type_pickup,1.5937735987847645e-05
manufacturer_type_buick_SUV,3.657615977203932e-06
region_albany,0.00015508353261850516
type_van,0.00019114518293150695
manufacturer_type_mazda_sedan,6.462756964253913e-06
type_sedan,0.0006619862522967424
fuel_gas,7.247798490084278e-05
odometerpertransmission,0.003910726301562306
manufacturer_type_ford_sedan,9.717413009013853e-05
yearperdrive,0.004634508269077742
manufacturer_volkswagen,4.781474817150411e-05
manufacturer_ford,0.00026672380099768134
cylinders,0.0014408236112188888
type_size_SUV_4,0.00011879231497147202
state_fl,0.00011488813782989382
manufacturer_audi,0.00020740138920416484
type_size_pickup_3,0.0
manufacturer_hyundai,0.0001450115176737654
region_new york city,1.1946249856009672e-06
is_sedan,0.0003709941150020768
is_rebuilt,0.00026843890564975936
paint_color_black,0.00036232926330370674
condition_score,0.0039526211608276185
type_size_hatchback_3,3.534508563518557e-05
manufacturer_type_ford_coupe,3.619895495177161e-05
is_fwd,0.0015345837071762958
yearpertransmission,0.0032177090545602027
year,0.0029527712919517057
manufacturer_type_ram_truck,2.6132517938037836e-05
manufacturer_type_bmw_SUV,3.6192856711636523e-06
manufacturer_type_ford_pickup,1.761858143822792e-05
region_boise,9.826676080848529e-05
state_wa,8.928931168838972e-05
region_norfolk / hampton roads,3.148492334759112e-05
condition_excellent,0.0011759973514529065
manufacturer_ram,7.805235692615042e-05
manufacturer_type_toyota_sedan,1.9898863605760653e-05
transmission_other,4.962036960876048e-06
manufacturer_type_chevrolet_pickup,6.110357854538506e-05
manufacturer_type_honda_sedan,0.00048383937436824453
state_oh,3.6646523007277665e-05
is_silver,0.0005601471439007355
state_ga,1.8839920983282354e-06
paint_color_white,0.00021097414493453925
title_status_score,0.001324998313137371
drive_4wd,0.0011415199403543852
manufacturer_type_kia_sedan,1.6097360031608332e-06
manufacturer_toyota,0.00015903657788385317
type_size_truck_3,1.6851125685946045e-05
region_north jersey,1.0488064795310947e-05
state_mn,1.7117054468940296e-05
state_ia,6.4577179585967315e-06
type_size_coupe_4,4.3353742967155995e-05
state_wi,8.889037558645896e-05
paint_color_grey,0.00016167718346338233
title_status_rebuilt,0.00016781934586873604
odometer-inverse,0.003964534377900009
manufacturer_nissan,1.1928115945636364e-05
transmission_manual,0.0003374102966091641
yearpermanufacturer,0.0055740962107009295
region_los angeles,5.79345694191602e-05
odometer,0.004022688807104657
state_ok,1.6801606555816306e-05
state_tn,5.31974670181512e-05
region_las vegas,4.3369710311935705e-06
condition_like new,2.948103189481799e-05
odometerperfuel,0.0051388088489616734
transmission_automatic,0.0003680633596090388
odometerpertype,0.006739416085160599
log-odmeter,0.0022492743770357038
manufacturer_type_chevrolet_SUV,1.2401267746042777e-05
is_excellent,0.0006732486918821223
manufacturer_type_subaru_SUV,4.540576000522378e-06
fuel_diesel,0.00021901717196470827
state_nm,0.0009514562411965244
type_SUV,0.0008188611962935965
type_size_hatchback_2,0.00011921722084906605
paint_color_silver,0.000371036484679621
state_il,0.0001793981151791968
paint_color_red,3.768105261059418e-05
region_rochester,4.8792672416198e-05
is_gas,4.523630080655039e-05
state_az,6.332205608572394e-05
state_or,4.2908100041927355e-06
manufacturer_type_ford_SUV,0.00021668962602205966
state_nv,2.4439410282184326e-06
manufacturer_bmw,7.085453956534593e-05
paint_color_brown,0.00015831514254927015
state_ny,6.24992028335214e-05
manufacturer_mazda,3.731249805838388e-05
paint_color_blue,0.00033158329022597854
manufacturer_type_chevrolet_sedan,2.6062403534865553e-05
paint_color_green,0.0030314824041042243
condition_good,0.0003352412765025292
manufacturer_type_audi_sedan,2.861415438815129e-05
manufacturer_type_bmw_sedan,1.1020244997439477e-05
manufacturer_type_honda_SUV,2.6404345994990308e-05
type_coupe,0.0002645060126269527
type_size_SUV_3,5.0679493035943324e-05
manufacturer_kia,4.525011590317263e-06
truck_diesel,1.2045527014947766e-05
odometerpercar-age,0.004550371151402999
title_status_salvage,0.0004852493615032927
drive_fwd,0.0008700611536980318
type_size_van_4,1.60266198108161e-05
car-age-inverse,0.001584383561706204
state_nj,0.00017471911233002402
region_pittsburgh,1.7022947098155328e-05
state_ca,0.00016019773997300035
type_size_sedan_4,0.00019071463230346808
manufacturer_chevrolet,0.00035695707094873796
drive_rwd,5.621585602000323e-05
is_automatic,0.00020687151856435548
type_size_mini-van_4,8.379245812761837e-05
