,importance
type_size_sedan_3,0.0003081656448742365
manufacturer_type_buick_sedan,1.2273844866683703e-05
yearperfuel,0.003498121172455626
type_size_coupe_3,0.00010893085504193323
state_tx,4.4600440091357996e-05
manufacturer_type_ford_truck,3.43117149839145e-05
manufacturer_type_ford_van,3.4565679740694577e-06
manufacturer_type_chevrolet_coupe,2.176405956788585e-06
type_mini-van,0.0003478787245327908
condition_fair,0.003192153714813628
type_truck,5.3971331084312624e-05
type_size_pickup_4,1.9265483018671148e-05
manufacturer_honda,0.00032738397577247724
manufacturer_jeep,3.778249603669792e-05
type_size_coupe_2,1.5758589924530497e-05
yearpertype,0.005750786386819584
odometerpermanufacturer,0.004107527878126405
"region_washington, dc",2.8274177374498777e-05
type_size_truck_4,4.97913171102482e-05
manufacturer_subaru,0.00013554201987631131
manufacturer_dodge,2.6154520227805733e-05
manufacturer_type_volkswagen_sedan,5.374035503535879e-05
manufacturer_type_hyundai_sedan,0.00011377577187232646
condition_salvage,8.442612394077287e-05
type_hatchback,0.00012994192803716942
type_size_sedan_2,0.00035478899441443446
type_convertible,1.576662001667728e-05
state_va,4.472414052258955e-05
odometerperdrive,0.005078022071785426
region_tucson,2.0252409811405414e-06
manufacturer_mercury,0.0002923928935558706
state_pa,7.383373269931326e-05
region_richmond,2.524210003684857e-06
manufacturer_type_nissan_sedan,0.00011255766658990751
type_pickup,2.5071852817859508e-05
manufacturer_type_buick_SUV,2.6572179976369625e-06
region_albany,9.029948196115356e-05
type_van,8.828224166279597e-05
manufacturer_type_mazda_sedan,5.370980929342295e-06
type_sedan,0.0005695783271804089
fuel_gas,0.00016145228936892408
odometerpertransmission,0.003201021803654669
manufacturer_type_ford_sedan,3.394775689002927e-05
yearperdrive,0.003764947531642804
manufacturer_volkswagen,6.642161925185519e-05
manufacturer_ford,0.00025543023964047507
cylinders,0.0011069848888851652
type_size_SUV_4,0.00010124907664987859
state_fl,8.233043620009539e-05
manufacturer_audi,0.00018192624808222035
type_size_pickup_3,5.065280106464343e-07
manufacturer_hyundai,4.678967388116462e-05
region_new york city,2.2881969954369197e-06
is_sedan,0.000342569454019781
is_rebuilt,0.00018404884129097354
paint_color_black,0.00024884411688930186
condition_score,0.0037821093887018264
type_size_hatchback_3,4.47356700234991e-05
manufacturer_type_ford_coupe,1.7605569972545254e-05
is_fwd,0.001282947407133861
yearpertransmission,0.0028546099045101414
year,0.0019636908936817576
manufacturer_type_ram_truck,4.634140871928594e-05
manufacturer_type_bmw_SUV,2.1594409005842863e-05
manufacturer_type_ford_pickup,2.7570309939051185e-05
region_boise,8.342231421920587e-05
state_wa,9.604684209563175e-05
