,importance
type_size_hatchback_2,0.0004844580131901921
paint_color_silver,0.0005227939053398245
state_il,0.00014792099795357672
paint_color_red,0.0001250102700751654
region_rochester,1.2474299921905185e-06
is_gas,8.55750714023884e-05
state_az,8.435385784366645e-05
state_or,1.2298300021029718e-05
manufacturer_type_ford_SUV,0.0001925677197007758
state_nv,9.900309976274002e-07
manufacturer_bmw,0.00011076080387795173
paint_color_brown,0.00019261896321154381
state_ny,0.00011483006168333532
manufacturer_mazda,0.00012736618899111818
paint_color_blue,0.0002928484809601173
manufacturer_type_chevrolet_sedan,5.5895037071707065e-05
paint_color_green,0.0035205612925039986
condition_good,0.0003682625731400435
manufacturer_type_audi_sedan,7.499893653317713e-05
manufacturer_type_bmw_sedan,2.2593591097574972e-05
manufacturer_type_honda_SUV,7.696981015214988e-06
type_coupe,0.00034720845883384754
type_size_SUV_3,4.893898985613987e-05
manufacturer_kia,5.849175814631735e-05
truck_diesel,3.1578035745383204e-05
odometerpercar-age,0.007626038791393341
title_status_salvage,0.0005482847229103527
drive_fwd,0.0007676064741843902
type_size_van_4,1.135441507926771e-05
car-age-inverse,0.0017657933673831394
state_nj,0.0001193078739376574
region_pittsburgh,2.7727239043429108e-05
state_ca,0.00013260620200838957
type_size_sedan_4,0.000255815118272551
manufacturer_chevrolet,0.0004747564167999485
drive_rwd,9.073839672879558e-05
is_automatic,0.000276409956597945
type_size_mini-van_4,0.0002751296303529216
