,importance
odometer,0.0038292391432186434
truck_diesel,2.2276327101167226e-05
manufacturer_ford,8.418933721898725e-05
year,0.0023255839555034186
manufacturer_chevrolet,0.000328027501822703
type_size_SUV_4,6.408020658810187e-05
type_pickup,3.672739093829591e-05
type_size_sedan_3,9.290350370605438e-05
state_il,0.000130010941102654
"region_washington, dc",1.8467298577462543e-05
manufacturer_type_chevrolet_pickup,2.2197822826086622e-05
region_las vegas,1.709225969648287e-07
state_ok,2.8351869971743326e-06
manufacturer_type_hyundai_sedan,0.00017926818563651636
type_size_SUV_3,2.3155636327487628e-05
manufacturer_type_nissan_sedan,9.058796072913822e-05
odometerpertype,0.006008821801199105
odometerpercar-age,0.003707836016477728
condition_salvage,2.4243743972363063e-06
region_boise,3.2254777316609307e-05
odometerperdrive,0.0037714998990985293
state_tn,3.902150382373293e-06
type_size_van_4,4.172079037800813e-06
title_status_score,0.0006832654579014275
type_size_sedan_2,0.0003567795654078054
state_mn,1.5102987482862318e-05
region_tucson,4.73666013078855e-08
state_ga,4.940703219347142e-05
yearperdrive,0.0032490454395137647
state_wi,7.260882395776491e-05
manufacturer_type_ford_coupe,2.183373389286203e-05
condition_good,0.00025258704802766374
yearpermanufacturer,0.005047368908968508
state_ny,3.6749631401988836e-05
state_fl,5.823424602624527e-05
manufacturer_type_bmw_sedan,3.025406194012703e-06
manufacturer_type_ford_pickup,2.798930619718476e-06
state_or,1.4914004751176435e-06
region_richmond,1.39579579894189e-06
drive_rwd,4.958974633595403e-05
paint_color_red,4.56116905205306e-05
type_size_mini-van_4,0.00013076974315495704
transmission_automatic,0.00018782699597252872
manufacturer_bmw,4.228186597998729e-05
transmission_manual,0.00027282686036045334
manufacturer_type_volkswagen_sedan,1.2445742644473512e-05
manufacturer_jeep,4.568816525107877e-06
is_sedan,0.0004381012718752686
state_ca,3.532121140992217e-05
manufacturer_type_ram_truck,3.7883157091300745e-05
title_status_salvage,0.00025380284916209916
region_norfolk / hampton roads,3.9233139759176083e-07
condition_fair,0.0036778298068682602
manufacturer_type_ford_sedan,4.316041763274825e-05
cylinders,0.0009697978937026619
type_mini-van,0.00026095769460710017
manufacturer_audi,0.00015931069930275044
manufacturer_honda,0.00016655388493092005
fuel_diesel,0.0003311682732913823
type_SUV,0.0004002396537465813
paint_color_silver,0.0005473393150730033
manufacturer_mercury,0.00024678289673119025
manufacturer_toyota,0.00014299248367777295
state_nj,6.472180549721429e-05
manufacturer_dodge,4.889493620652274e-06
manufacturer_type_audi_sedan,7.51641610534648e-05
type_size_sedan_4,0.0001527931828100293
manufacturer_type_ford_truck,1.9190450501582745e-05
is_fwd,0.001443925584084127
title_status_rebuilt,0.00015550815039944155
region_rochester,1.657570106061712e-06
manufacturer_ram,0.0001681756603453266
odometerperfuel,0.0035455025157133946
state_nm,0.0003410056990063026
manufacturer_type_mazda_sedan,4.108608379738143e-06
manufacturer_type_chevrolet_coupe,1.7411717934123772e-06
state_wa,7.2921678615500696e-06
region_north jersey,5.1115316122007926e-05
yearpertransmission,0.0025129369594623086
drive_4wd,0.001367170469915635
yearpertype,0.004990378288752595
manufacturer_type_buick_sedan,2.9666309160347737e-06
paint_color_white,0.0001641122144562246
type_size_pickup_3,0.0
odometerpermanufacturer,0.003434188322142262
state_ia,5.85714350620492e-06
type_size_truck_4,5.987803911011724e-05
odometerpertransmission,0.0027749313166651746
state_pa,0.00010485515216629437
odometer-inverse,0.0034125123663848456
region_los angeles,3.427989064164194e-05
manufacturer_mazda,4.162715733002642e-05
manufacturer_kia,3.146140052834312e-05
type_sedan,0.000268092272857956
paint_color_grey,4.762223675314203e-05
drive_fwd,0.0006731300985940436
type_size_coupe_4,1.1066036698537118e-05
paint_color_green,0.002753301529391905
is_gas,0.0001032259558328974
is_automatic,0.0001078947136647912
manufacturer_hyundai,3.251622997169079e-05
is_rebuilt,0.00010324858595112119
state_tx,1.5851356462093236e-05
state_va,5.597815494695624e-06
manufacturer_type_chevrolet_sedan,3.749120188700772e-05
manufacturer_type_buick_SUV,9.555198079880256e-06
manufacturer_type_ford_van,1.359090049390943e-07
manufacturer_type_subaru_SUV,8.579760191196328e-08
manufacturer_type_bmw_SUV,4.184783636773659e-05
is_excellent,0.000994587619146614
manufacturer_type_kia_sedan,1.1831320918531674e-06
state_az,1.1548366668279186e-05
manufacturer_type_ford_SUV,0.00012060143666658973
manufacturer_type_toyota_sedan,6.536948877311488e-06
condition_excellent,0.0005334876454980986
type_size_hatchback_2,0.00030152745702594075
is_silver,0.00033239900101555975
yearperfuel,0.002989398764906781
transmission_other,1.2167160519993558e-05
type_size_hatchback_3,6.554799253422061e-05
region_new york city,0.0
region_pittsburgh,1.3892721607788872e-05
manufacturer_subaru,3.9702724244250476e-05
type_van,6.315167744119776e-05
type_truck,0.00010319636731281889
paint_color_blue,0.00021392028174815891
manufacturer_type_honda_sedan,0.00029277417696249586
manufacturer_volkswagen,4.637225997328187e-05
manufacturer_type_chevrolet_SUV,4.913833688391378e-06
condition_score,0.004209461359437228
type_convertible,7.802437238169091e-05
paint_color_black,0.000240423228361486
state_oh,5.863992857513267e-06
type_size_coupe_2,5.0212268238425395e-05
region_albany,7.623040010784621e-05
log-odmeter,0.0021724566373109155
type_size_coupe_3,5.574485869175305e-05
car-age-inverse,0.0012258229007855448
paint_color_brown,0.00010966206674822843
type_hatchback,0.00010955257101130655
type_coupe,0.0002703520580595864
type_size_truck_3,2.074358036452395e-07
state_nv,2.0997700289626664e-07
type_size_pickup_4,3.932916069260273e-05
fuel_gas,5.592468545501106e-05
manufacturer_nissan,2.999637752409967e-05
manufacturer_type_honda_SUV,1.0764974014421114e-06
condition_like new,2.0805118715827575e-05
