,importance
odometer,0.0017361287469104324
truck_diesel,6.613966594426479e-05
manufacturer_ford,6.92565265424383e-05
year,0.0011278616168381192
manufacturer_chevrolet,0.00019529390794501
type_size_SUV_4,5.2706623819620546e-05
type_pickup,3.5817889934341984e-05
type_size_sedan_3,8.118434142591335e-05
state_il,4.9881861120482096e-05
"region_washington, dc",3.5440481751969344e-05
manufacturer_type_chevrolet_pickup,1.4726889069116567e-05
region_las vegas,4.098940727725875e-06
state_ok,7.508458547356156e-06
manufacturer_type_hyundai_sedan,2.5652996277658602e-05
type_size_SUV_3,4.2640924036052574e-05
manufacturer_type_nissan_sedan,1.9349986446481893e-05
odometerpertype,0.0036171678103179444
odometerpercar-age,0.0012478129124241016
condition_salvage,1.68755125140585e-05
region_boise,2.0692375310993327e-06
odometerperdrive,0.0017831279827634295
state_tn,4.371162844130083e-06
type_size_van_4,2.4275666798079243e-05
title_status_score,0.0003889766377628452
type_size_sedan_2,0.00014156957655186986
state_mn,2.6180393111085998e-05
region_tucson,2.783036982423326e-06
state_ga,6.190526421701037e-06
yearperdrive,0.0016283801344902414
state_wi,4.635545229003668e-06
manufacturer_type_ford_coupe,5.1090573649492654e-05
condition_good,4.973279238989527e-05
yearpermanufacturer,0.0021035725897302977
state_ny,0.00014729508529698343
state_fl,2.541484166407315e-05
manufacturer_type_bmw_sedan,3.503777409541442e-06
manufacturer_type_ford_pickup,3.0331891730739358e-05
state_or,2.3587715700656986e-05
region_richmond,5.963512600515308e-06
drive_rwd,1.981610197487882e-06
paint_color_red,6.2746754685427675e-06
type_size_mini-van_4,1.2998669296493404e-06
transmission_automatic,3.8616978282834946e-05
manufacturer_bmw,1.6989602828837436e-05
transmission_manual,9.116442257114943e-05
manufacturer_type_volkswagen_sedan,4.222118646868278e-06
manufacturer_jeep,5.544941642177115e-05
is_sedan,0.00023854461067807087
state_ca,1.0735514639157243e-05
manufacturer_type_ram_truck,8.745623316663842e-05
title_status_salvage,2.853882827821841e-05
region_norfolk / hampton roads,9.214150978209545e-06
condition_fair,0.002955994468346601
manufacturer_type_ford_sedan,1.0588211523776536e-05
cylinders,0.00035341610043147006
type_mini-van,1.7111651791731908e-05
manufacturer_audi,2.1564850193334095e-05
manufacturer_honda,6.220645042445683e-05
fuel_diesel,0.0002661817055296112
type_SUV,0.00021508927835015013
paint_color_silver,0.00016090956634498554
manufacturer_mercury,2.0194435162518287e-05
manufacturer_toyota,3.551699198123259e-05
state_nj,0.00010220902257029874
manufacturer_dodge,1.339227081165184e-05
manufacturer_type_audi_sedan,8.164465690185807e-06
type_size_sedan_4,2.9259514251922525e-05
manufacturer_type_ford_truck,7.036998022513785e-06
is_fwd,0.0009708544292486854
title_status_rebuilt,0.00011265620926574627
region_rochester,1.2858136439586332e-05
manufacturer_ram,6.701334175907014e-05
odometerperfuel,0.001259263279399952
state_nm,0.00012933494934985745
manufacturer_type_mazda_sedan,5.760083385264458e-06
manufacturer_type_chevrolet_coupe,4.297441623890563e-06
state_wa,8.308132785073141e-06
region_north jersey,4.731917589984036e-06
yearpertransmission,0.0006864800818624759
drive_4wd,0.000776029653310598
yearpertype,0.0016039730662642262
manufacturer_type_buick_sedan,1.118300179570042e-06
paint_color_white,0.0002864979269956436
type_size_pickup_3,2.347549893699785e-06
odometerpermanufacturer,0.0008035129516469785
state_ia,2.2293498785908028e-05
type_size_truck_4,2.467055378341243e-05
odometerpertransmission,0.0008065154389152219
state_pa,5.894541990211777e-05
odometer-inverse,0.0016230015030254245
region_los angeles,1.1923651330736362e-05
manufacturer_mazda,3.884739452786334e-06
manufacturer_kia,5.505888599066644e-05
type_sedan,0.00015619395438415395
paint_color_grey,0.00015140520108122835
drive_fwd,0.0004975050759815636
type_size_coupe_4,1.8597531925124144e-05
