,importance
state_nj,0.00013184300365765012
manufacturer_dodge,1.5407234805309145e-05
manufacturer_type_audi_sedan,1.95723314320162e-05
type_size_sedan_4,0.00015959475319426986
manufacturer_type_ford_truck,9.695503131013083e-06
is_fwd,0.0012681589203484833
title_status_rebuilt,0.00012952672613586458
region_rochester,6.213619826667127e-06
manufacturer_ram,0.00013480565326950966
odometerperfuel,0.002971495125624557
state_nm,0.00047103734197406766
manufacturer_type_mazda_sedan,1.631446018279803e-07
manufacturer_type_chevrolet_coupe,2.957329989783375e-07
state_wa,5.862854902005665e-06
region_north jersey,1.5088329874402007e-07
yearpertransmission,0.0018491292911129165
drive_4wd,0.0011160314006239958
yearpertype,0.004076345917278346
manufacturer_type_buick_sedan,7.967227979577274e-07
paint_color_white,0.0002616707102305327
type_size_pickup_3,0.0
odometerpermanufacturer,0.0029073574704252536
state_ia,2.352744346012514e-05
type_size_truck_4,4.646308510913855e-05
odometerpertransmission,0.0021287906761990882
state_pa,6.055159382079012e-05
odometer-inverse,0.002959923478039528
region_los angeles,3.470200740451901e-05
manufacturer_mazda,6.64763043900507e-06
manufacturer_kia,1.4006792653731281e-05
type_sedan,0.0001903733656618556
paint_color_grey,8.476458817163746e-05
drive_fwd,0.0006193809306580533
type_size_coupe_4,2.1408160307601065e-05
paint_color_green,0.0025511342498099054
is_gas,0.00017472670084472952
is_automatic,6.42521605236368e-05
manufacturer_hyundai,0.00011342061041119678
is_rebuilt,8.347977693823339e-05
state_tx,6.749864716937282e-06
state_va,2.1676828971806117e-06
manufacturer_type_chevrolet_sedan,3.87246491051485e-06
manufacturer_type_buick_SUV,1.4161269845658353e-07
manufacturer_type_ford_van,5.102100075760063e-08
manufacturer_type_subaru_SUV,0.0
manufacturer_type_bmw_SUV,4.2072403267923164e-05
is_excellent,0.0008288867789918442
manufacturer_type_kia_sedan,5.827841000893841e-07
state_az,2.1009563049290136e-06
manufacturer_type_ford_SUV,3.983920445271849e-05
manufacturer_type_toyota_sedan,1.543560111372244e-05
condition_excellent,0.00045778848530275695
type_size_hatchback_2,8.724221374833974e-05
is_silver,0.000246166363821132
yearperfuel,0.0022119514188734257
transmission_other,7.222242601301332e-06
type_size_hatchback_3,7.173585775177571e-06
region_new york city,0.0
region_pittsburgh,5.074859998899228e-08
manufacturer_subaru,0.000127856984914132
type_van,4.5538161693059465e-05
type_truck,0.00011340403436577162
paint_color_blue,0.00017418416281778093
manufacturer_type_honda_sedan,8.593464210804314e-05
manufacturer_volkswagen,4.973502201011115e-05
manufacturer_type_chevrolet_SUV,1.5060555931256658e-06
condition_score,0.0032450581326450845
type_convertible,1.0839391137551502e-05
paint_color_black,0.00013998638574008737
state_oh,2.8165329581497645e-05
type_size_coupe_2,1.7284976761899884e-05
region_albany,3.278839672304912e-05
log-odmeter,0.0018053316937685082
type_size_coupe_3,4.529204388470376e-05
car-age-inverse,0.0009636017990679591
paint_color_brown,7.524798890301554e-05
type_hatchback,2.1380598774101145e-05
type_coupe,0.00011492804433110848
type_size_truck_3,5.356238084175402e-07
state_nv,1.7720349028138571e-06
type_size_pickup_4,4.292296065244727e-06
fuel_gas,0.00011930438200280502
manufacturer_nissan,9.523886994600161e-07
manufacturer_type_honda_SUV,3.74541249215099e-06
condition_like new,1.1905248584298533e-05
